"county","precinct","office","district","party","candidate","votes","year","votes_cast","percent_of_vote","net_change"
"Salt Lake","KRN002","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,125,0,0
"Salt Lake","KRN003","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",228,2018,317,0.719242902208202,0.115013294957447
"Salt Lake","KRN003","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,317,0,
"Salt Lake","KRN003","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",88,2018,317,0.277602523659306,-0.0365968721110868
"Salt Lake","KRN003","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,317,0.00315457413249211,0.00315457413249211
"Salt Lake","KRN004","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",381,2018,640,0.5953125,0.10279752994012
"Salt Lake","KRN004","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,640,0,
"Salt Lake","KRN004","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",249,2018,640,0.3890625,-0.0226141467065868
"Salt Lake","KRN004","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",10,2018,640,0.015625,0.015625
"Salt Lake","KRN005","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",378,2018,552,0.684782608695652,0.101581340866809
"Salt Lake","KRN005","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,552,0.00181159420289855,
"Salt Lake","KRN005","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",168,2018,552,0.304347826086957,-0.0538138220905395
"Salt Lake","KRN005","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,552,0.00905797101449275,0.0072463768115942
"Salt Lake","KRN006","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",433,2018,624,0.693910256410256,0.0867673992673993
"Salt Lake","KRN006","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,624,0,
"Salt Lake","KRN006","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",188,2018,624,0.301282051282051,-0.0310160853639115
"Salt Lake","KRN006","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,624,0.00480769230769231,0.00480769230769231
"Salt Lake","KRN008","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",184,2018,277,0.664259927797834,0.140274687945435
"Salt Lake","KRN008","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,277,0,
"Salt Lake","KRN008","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",93,2018,277,0.335740072202166,-0.0480237654362103
"Salt Lake","KRN008","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,277,0,0
"Salt Lake","KRN009","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",68,2018,94,0.723404255319149,0.269700551615445
"Salt Lake","KRN009","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,94,0,
"Salt Lake","KRN009","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",25,2018,94,0.265957446808511,-0.187746256895193
"Salt Lake","KRN009","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,94,0.0106382978723404,0.0106382978723404
"Salt Lake","KRN013","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",388,2018,608,0.638157894736842,0.105729538779074
"Salt Lake","KRN013","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,608,0,
"Salt Lake","KRN013","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",215,2018,608,0.353618421052632,-0.055129693577836
"Salt Lake","KRN013","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,608,0.00822368421052632,0.00822368421052632
"Salt Lake","KRN015","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",352,2018,552,0.63768115942029,0.120320048309179
"Salt Lake","KRN015","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,552,0,
"Salt Lake","KRN015","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",195,2018,552,0.353260869565217,-0.0807669082125604
"Salt Lake","KRN015","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,552,0.00905797101449275,0.00905797101449275
"Salt Lake","KRN016","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",348,2018,506,0.687747035573123,0.180552790968806
"Salt Lake","KRN016","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,506,0,
"Salt Lake","KRN016","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",155,2018,506,0.306324110671937,-0.0965535871697898
"Salt Lake","KRN016","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,506,0.00592885375494071,0.00592885375494071
"Salt Lake","KRN017","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",421,2018,612,0.687908496732026,0.182235887331702
"Salt Lake","KRN017","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,612,0,
"Salt Lake","KRN017","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",186,2018,612,0.303921568627451,-0.0996440715670385
"Salt Lake","KRN017","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,612,0.00816993464052288,0.00816993464052288
"Salt Lake","KRN018","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",299,2018,504,0.593253968253968,0.115253968253968
"Salt Lake","KRN018","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,504,0,
"Salt Lake","KRN018","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",205,2018,504,0.406746031746032,-0.0712539682539682
"Salt Lake","KRN018","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,504,0,0
"Salt Lake","KRN019","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",361,2018,619,0.583198707592892,0.0854143649045608
"Salt Lake","KRN019","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,619,0,
"Salt Lake","KRN019","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",249,2018,619,0.402261712439418,-0.0157589670288238
"Salt Lake","KRN019","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",9,2018,619,0.0145395799676898,0.0145395799676898
"Salt Lake","KRN020","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",140,2018,209,0.669856459330144,0.0917973876001857
"Salt Lake","KRN020","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,209,0,
"Salt Lake","KRN020","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",68,2018,209,0.325358851674641,-0.0417297559202956
"Salt Lake","KRN020","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,209,0.00478468899521531,0.00478468899521531
"Salt Lake","KRN021","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",142,2018,225,0.631111111111111,0.128927704997574
"Salt Lake","KRN021","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,225,0,
"Salt Lake","KRN021","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",80,2018,225,0.355555555555556,-0.0330907326540514
"Salt Lake","KRN021","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,225,0.0133333333333333,0.0133333333333333
"Utah","LE01","US House",4,"DEM","Ben McAdams",260,2018,740,0.351351351351351,0.111146922049818
"Utah","LE01","US House",4,"WRI","Jonathan Peterson",0,2018,740,0,
"Utah","LE01","US House",4,"REP","Mia Love",480,2018,740,0.648648648648649,-0.0583360191537363
"Utah","LE01:UN","US House",4,"DEM","Ben McAdams",10,2018,20,0.5,0.0714285714285715
"Utah","LE01:UN","US House",4,"WRI","Jonathan Peterson",0,2018,20,0,
"Utah","LE01:UN","US House",4,"REP","Mia Love",10,2018,20,0.5,0
"Utah","LE02","US House",4,"DEM","Ben McAdams",202,2018,653,0.309341500765697,0.0631486073646816
"Utah","LE02","US House",4,"WRI","Jonathan Peterson",0,2018,653,0,
"Utah","LE02","US House",4,"REP","Mia Love",451,2018,653,0.690658499234303,0.00157220481805953
"Utah","LE04","US House",4,"DEM","Ben McAdams",223,2018,759,0.293807641633729,0.0793468573200031
"Utah","LE04","US House",4,"WRI","Jonathan Peterson",0,2018,759,0,
"Utah","LE04","US House",4,"REP","Mia Love",536,2018,759,0.706192358366271,-0.0217488181043168
"Utah","LE04:UN","US House",4,"DEM","Ben McAdams",2,2018,10,0.2,0.104761904761905
"Utah","LE04:UN","US House",4,"WRI","Jonathan Peterson",0,2018,10,0,
"Utah","LE04:UN","US House",4,"REP","Mia Love",8,2018,10,0.8,-0.104761904761905
"Utah","LE05","US House",4,"DEM","Ben McAdams",215,2018,771,0.278858625162127,0.0516871329572273
"Utah","LE05","US House",4,"WRI","Jonathan Peterson",0,2018,771,0,
"Utah","LE05","US House",4,"REP","Mia Love",556,2018,771,0.721141374837873,0.0173551833011245
"Utah","LE05:UN","US House",4,"DEM","Ben McAdams",6,2018,32,0.1875,0.0625
"Utah","LE05:UN","US House",4,"WRI","Jonathan Peterson",0,2018,32,0,
"Utah","LE05:UN","US House",4,"REP","Mia Love",26,2018,32,0.8125,-0.0625
"Utah","LE08","US House",4,"DEM","Ben McAdams",250,2018,925,0.27027027027027,0.0652654579507323
"Utah","LE08","US House",4,"WRI","Jonathan Peterson",0,2018,925,0,
"Utah","LE08","US House",4,"REP","Mia Love",675,2018,925,0.72972972972973,-0.0248419738313868
"Utah","LE08:UN","US House",4,"DEM","Ben McAdams",1,2018,19,0.0526315789473684,-0.0902255639097744
"Utah","LE08:UN","US House",4,"WRI","Jonathan Peterson",0,2018,19,0,
"Utah","LE08:UN","US House",4,"REP","Mia Love",18,2018,19,0.947368421052632,0.18546365914787
"Utah","LE11","US House",4,"DEM","Ben McAdams",266,2018,933,0.285101822079314,0.0692744839498177
"Utah","LE11","US House",4,"WRI","Jonathan Peterson",0,2018,933,0,
"Utah","LE11","US House",4,"REP","Mia Love",667,2018,933,0.714898177920686,-0.0108212465397457
"Utah","LE11:UN","US House",4,"DEM","Ben McAdams",1,2018,8,0.125,0.025
"Utah","LE11:UN","US House",4,"WRI","Jonathan Peterson",0,2018,8,0,
"Utah","LE11:UN","US House",4,"REP","Mia Love",7,2018,8,0.875,0.075
"Utah","LE13","US House",4,"DEM","Ben McAdams",62,2018,174,0.35632183908046,-0.227011494252874
"Utah","LE13","US House",4,"WRI","Jonathan Peterson",0,2018,174,0,
"Utah","LE13","US House",4,"REP","Mia Love",112,2018,174,0.64367816091954,0.227011494252874
"Utah","LE13:UN","US House",4,"DEM","Ben McAdams",0,2018,0,,
"Utah","LE13:UN","US House",4,"WRI","Jonathan Peterson",0,2018,0,,
"Utah","LE13:UN","US House",4,"REP","Mia Love",0,2018,0,,
"Utah","LE14","US House",4,"DEM","Ben McAdams",274,2018,728,0.376373626373626,0.149137526454207
"Utah","LE14","US House",4,"WRI","Jonathan Peterson",0,2018,728,0,
"Utah","LE14","US House",4,"REP","Mia Love",454,2018,728,0.623626373626374,-0.105624230724956
"Utah","LE19","US House",4,"DEM","Ben McAdams",272,2018,1057,0.257332071901608,0.0796288028320358
"Utah","LE19","US House",4,"WRI","Jonathan Peterson",0,2018,1057,0,
"Utah","LE19","US House",4,"REP","Mia Love",785,2018,1057,0.742667928098392,-0.0251443099569311
"Utah","LE19:UN","US House",4,"DEM","Ben McAdams",16,2018,51,0.313725490196078,0.00603318250377072
"Utah","LE19:UN","US House",4,"WRI","Jonathan Peterson",0,2018,51,0,
"Utah","LE19:UN","US House",4,"REP","Mia Love",35,2018,51,0.686274509803922,-0.00603318250377072
"Utah","LE22","US House",4,"DEM","Ben McAdams",153,2018,553,0.276672694394213,0.0507005740713961
"Utah","LE22","US House",4,"WRI","Jonathan Peterson",0,2018,553,0,
"Utah","LE22","US House",4,"REP","Mia Love",400,2018,553,0.723327305605787,-0.00741370686670051
"Utah","LE22:UN","US House",4,"DEM","Ben McAdams",0,2018,2,0,0
"Utah","LE22:UN","US House",4,"WRI","Jonathan Peterson",0,2018,2,0,
"Utah","LE22:UN","US House",4,"REP","Mia Love",2,2018,2,1,0
"Utah","LE23","US House",4,"DEM","Ben McAdams",227,2018,750,0.302666666666667,0.0814987834549878
"Utah","LE23","US House",4,"WRI","Jonathan Peterson",1,2018,750,0.00133333333333333,
"Utah","LE23","US House",4,"REP","Mia Love",522,2018,750,0.696,-0.047065693430657
"Utah","LE23:UN","US House",4,"DEM","Ben McAdams",5,2018,9,0.555555555555556,0.180555555555556
"Utah","LE23:UN","US House",4,"WRI","Jonathan Peterson",0,2018,9,0,
"Utah","LE23:UN","US House",4,"REP","Mia Love",4,2018,9,0.444444444444444,-0.180555555555556
"Utah","LE24","US House",4,"DEM","Ben McAdams",270,2018,791,0.34134007585335,
"Utah","LE24","US House",4,"WRI","Jonathan Peterson",0,2018,791,0,
"Utah","LE24","US House",4,"REP","Mia Love",521,2018,791,0.65865992414665,
"Utah","LE26","US House",4,"DEM","Ben McAdams",210,2018,791,0.265486725663717,
"Utah","LE26","US House",4,"WRI","Jonathan Peterson",0,2018,791,0,
"Utah","LE26","US House",4,"REP","Mia Love",581,2018,791,0.734513274336283,
"Utah","LE26:UN","US House",4,"DEM","Ben McAdams",5,2018,16,0.3125,
"Utah","LE26:UN","US House",4,"WRI","Jonathan Peterson",0,2018,16,0,
"Utah","LE26:UN","US House",4,"REP","Mia Love",11,2018,16,0.6875,
"Salt Lake","MID001","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",589,2018,878,0.670842824601367,0.1401119275914
"Salt Lake","MID001","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,878,0,
"Salt Lake","MID001","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",287,2018,878,0.326879271070615,-0.0992004631486541
"Salt Lake","MID001","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,878,0.00227790432801822,0.00227790432801822
"Salt Lake","MID002","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",399,2018,586,0.680887372013652,0.131664574086191
"Salt Lake","MID002","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,586,0,
"Salt Lake","MID002","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",184,2018,586,0.313993174061433,-0.0676993993409845
"Salt Lake","MID002","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,586,0.00511945392491468,0.00511945392491468
"Salt Lake","MID003","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",516,2018,771,0.669260700389105,0.159289190417595
"Salt Lake","MID003","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,771,0.0012970168612192,
"Salt Lake","MID003","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",248,2018,771,0.321660181582361,-0.0914452315230525
"Salt Lake","MID003","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,771,0.00778210116731518,0.00648508430609598
"Salt Lake","MID005","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",357,2018,636,0.561320754716981,0.0648050752744725
"Salt Lake","MID005","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,636,0,
"Salt Lake","MID005","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",273,2018,636,0.429245283018868,-0.0324271908487279
"Salt Lake","MID005","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,636,0.00943396226415094,0.00943396226415094
"Salt Lake","MID006","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",380,2018,627,0.606060606060606,0.101328744861868
"Salt Lake","MID006","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,627,0,
"Salt Lake","MID006","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",244,2018,627,0.389154704944179,-0.0635266830684397
"Salt Lake","MID006","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,627,0.00478468899521531,0.00478468899521531
"Salt Lake","MID011","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",492,2018,797,0.617314930991217,0.10262783009722
"Salt Lake","MID011","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,797,0,
"Salt Lake","MID011","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",299,2018,797,0.375156838143036,-0.069287606301408
"Salt Lake","MID011","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,797,0.00752823086574655,0.00752823086574655
"Salt Lake","MID013","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",239,2018,382,0.62565445026178,0.0682774010814523
"Salt Lake","MID013","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,382,0,
"Salt Lake","MID013","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",142,2018,382,0.371727748691099,-0.038108316882671
"Salt Lake","MID013","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,382,0.00261780104712042,0.00261780104712042
"Salt Lake","MID017","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",333,2018,492,0.676829268292683,0.133560037523452
"Salt Lake","MID017","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,492,0,
"Salt Lake","MID017","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",154,2018,492,0.313008130081301,-0.0860303314571608
"Salt Lake","MID017","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,492,0.0101626016260163,0.0101626016260163
"Salt Lake","MID019","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",279,2018,435,0.641379310344828,0.07381174277726
"Salt Lake","MID019","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,435,0,
"Salt Lake","MID019","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",152,2018,435,0.349425287356322,-0.0469711090400746
"Salt Lake","MID019","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,435,0.00919540229885057,0.00919540229885057
"Salt Lake","MID022","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",516,2018,826,0.624697336561743,0.115307665200241
"Salt Lake","MID022","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,826,0,
"Salt Lake","MID022","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",309,2018,826,0.37409200968523,-0.0566591640236901
"Salt Lake","MID022","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,826,0.00121065375302663,0.00121065375302663
"Salt Lake","MID024","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",450,2018,709,0.634696755994358,0.105452818761833
"Salt Lake","MID024","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,709,0.00141043723554302,
"Salt Lake","MID024","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",253,2018,709,0.356840620592384,-0.0597071682806549
"Salt Lake","MID024","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",5,2018,709,0.00705218617771509,0.00564174894217207
"Salt Lake","MID025","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",201,2018,271,0.74169741697417,0.175432356733206
"Salt Lake","MID025","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,271,0,
"Salt Lake","MID025","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",69,2018,271,0.254612546125461,-0.118881429778153
"Salt Lake","MID025","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,271,0.003690036900369,0.003690036900369
"Salt Lake","MID027","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",199,2018,312,0.637820512820513,0.0866653973089616
"Salt Lake","MID027","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,312,0,
"Salt Lake","MID027","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",112,2018,312,0.358974358974359,-0.0436659050520437
"Salt Lake","MID027","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,312,0.00320512820512821,0.00320512820512821
"Salt Lake","MID028","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",304,2018,426,0.713615023474178,0.12650285163647
"Salt Lake","MID028","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,426,0,
"Salt Lake","MID028","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",119,2018,426,0.279342723004695,-0.0929723127948279
"Salt Lake","MID028","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",3,2018,426,0.00704225352112676,0.00704225352112676
"Salt Lake","MID030","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",174,2018,305,0.570491803278689,0.0963276695400867
"Salt Lake","MID030","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,305,0,
"Salt Lake","MID030","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",125,2018,305,0.409836065573771,-0.0673675818426429
"Salt Lake","MID030","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",6,2018,305,0.019672131147541,0.019672131147541
"Salt Lake","MID032","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",0,2018,0,,
"Salt Lake","MID032","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,0,,
"Salt Lake","MID032","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",0,2018,0,,
"Salt Lake","MID032","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",0,2018,0,,
"Salt Lake","MIL001","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",574,2018,749,0.766355140186916,0.0885476535558998
"Salt Lake","MIL001","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,749,0.00133511348464619,
"Salt Lake","MIL001","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",173,2018,749,0.230974632843792,-0.0497740302578126
"Salt Lake","MIL001","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,749,0.00133511348464619,0
"Salt Lake","MIL002","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",584,2018,804,0.72636815920398,
"Salt Lake","MIL002","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,804,0,
"Salt Lake","MIL002","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",216,2018,804,0.26865671641791,
"Salt Lake","MIL002","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,804,0.00497512437810945,0.00497512437810945
"Salt Lake","MIL003","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",470,2018,642,0.73208722741433,
"Salt Lake","MIL003","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,642,0.00155763239875389,
"Salt Lake","MIL003","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",167,2018,642,0.2601246105919,
"Salt Lake","MIL003","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",4,2018,642,0.00623052959501558,0.00467289719626168
"Salt Lake","MIL004","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",603,2018,854,0.706088992974239,0.072501206714697
"Salt Lake","MIL004","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",1,2018,854,0.00117096018735363,
"Salt Lake","MIL004","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",248,2018,854,0.2903981264637,-0.0314848251902438
"Salt Lake","MIL004","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",2,2018,854,0.00234192037470726,0.00117096018735363
"Salt Lake","MIL005","U.S. REPRESENTATIVE DISTRICT #4",,"DEM","BEN MCADAMS",305,2018,395,0.772151898734177,
"Salt Lake","MIL005","U.S. REPRESENTATIVE DISTRICT #4",,"","JONATHAN L. PETERSON",0,2018,395,0,
"Salt Lake","MIL005","U.S. REPRESENTATIVE DISTRICT #4",,"REP","MIA B. LOVE",89,2018,395,0.225316455696203,
"Salt Lake","MIL005","U.S. REPRESENTATIVE DISTRICT #4",,"","WRITE-IN",1,2018,395,0.00253164556962025,0.00253164556962025
