"county","precinct","year","max_votes","State House CON","State House DEM","State House LIB","State House REP","State Senate DEM","State Senate LIB","State Senate REP","US House CON","US House DEM","US House REP"
"Salt Lake","HOL035",2016,531,,1,,,,,,0.0282485875706215,0.655367231638418,0.31638418079096
"Salt Lake","HOL035",2018,539,,0.701298701298701,,0.298701298701299,0.682835820895522,,0.317164179104478,,0.690298507462687,0.30410447761194
"Salt Lake","KRN001",2016,553,,0.435992578849722,,0.564007421150278,,,,0.0759493670886076,0.450271247739602,0.47377938517179
"Salt Lake","KRN001",2018,536,,0.488461538461538,,0.511538461538461,0.660919540229885,,0.339080459770115,,0.608208955223881,0.382462686567164
"Salt Lake","KRN002",2016,149,,0.375,,0.625,,,,0.0604026845637584,0.456375838926175,0.483221476510067
"Salt Lake","KRN002",2018,125,,0.40650406504065,,0.59349593495935,0.642276422764228,,0.357723577235772,,0.576,0.424
"Salt Lake","KRN003",2016,331,,0.573667711598746,,0.426332288401254,,,,0.081570996978852,0.604229607250755,0.314199395770393
"Salt Lake","KRN003",2018,317,,0.606349206349206,,0.393650793650794,0.706624605678233,,0.293375394321767,,0.719242902208202,0.277602523659306
"Salt Lake","KRN004",2016,668,,0.45046439628483,,0.54953560371517,,,,0.0958083832335329,0.49251497005988,0.411676646706587
"Salt Lake","KRN004",2018,640,,0.473429951690821,,0.526570048309179,0.714285714285714,,0.285714285714286,,0.5953125,0.3890625
"Salt Lake","KRN005",2016,631,,0.501644736842105,,0.498355263157895,,,,0.0586370839936609,0.583201267828843,0.358161648177496
"Salt Lake","KRN005",2018,552,,0.537174721189591,,0.462825278810409,0.705223880597015,,0.294776119402985,,0.684782608695652,0.304347826086957
"Salt Lake","KRN006",2016,644,,0.5104,,0.4896,,,,0.0605590062111801,0.607142857142857,0.332298136645963
"Salt Lake","KRN006",2018,624,,0.540983606557377,,0.459016393442623,0.724193548387097,,0.275806451612903,,0.693910256410256,0.301282051282051
"Salt Lake","KRN008",2016,271,,0.524344569288389,,0.47565543071161,,,,0.0922509225092251,0.523985239852399,0.383763837638376
"Salt Lake","KRN008",2018,277,,0.516605166051661,,0.483394833948339,0.684014869888476,,0.315985130111524,,0.664259927797834,0.335740072202166
"Salt Lake","KRN009",2016,108,,0.451923076923077,,0.548076923076923,,,,0.0925925925925926,0.453703703703704,0.453703703703704
"Salt Lake","KRN009",2018,94,,0.526881720430108,,0.473118279569892,0.648936170212766,,0.351063829787234,,0.723404255319149,0.265957446808511
"Salt Lake","KRN013",2016,663,,0.435658914728682,,0.564341085271318,,,,0.0588235294117647,0.532428355957768,0.408748114630468
"Salt Lake","KRN013",2018,608,,0.466780238500852,,0.533219761499148,0.671794871794872,,0.328205128205128,,0.638157894736842,0.353618421052632
"Salt Lake","KRN015",2016,576,,0.430879712746858,,0.569120287253142,,,,0.0486111111111111,0.517361111111111,0.434027777777778
"Salt Lake","KRN015",2018,552,,0.480446927374302,,0.519553072625698,0.67097966728281,,0.32902033271719,,0.63768115942029,0.353260869565217
"Salt Lake","KRN016",2016,556,,0.506692160611855,,0.493307839388145,,,,0.0899280575539568,0.507194244604317,0.402877697841727
"Salt Lake","KRN016",2018,506,,0.531827515400411,,0.468172484599589,0.707070707070707,,0.292929292929293,,0.687747035573123,0.306324110671937
"Salt Lake","KRN017",2016,617,,0.515859766277129,,0.484140233722871,,,,0.0907617504051864,0.505672609400324,0.403565640194489
"Salt Lake","KRN017",2018,612,,0.548821548821549,,0.451178451178451,0.723228995057661,,0.276771004942339,,0.687908496732026,0.303921568627451
"Salt Lake","KRN018",2016,500,,0.455114822546973,,0.544885177453027,,,,0.044,0.478,0.478
"Salt Lake","KRN018",2018,504,,0.474541751527495,,0.525458248472505,0.701825557809331,,0.298174442190669,,0.593253968253968,0.406746031746032
"Salt Lake","KRN019",2016,677,,0.457943925233645,,0.542056074766355,,,,0.0841949778434269,0.497784342688331,0.418020679468242
"Salt Lake","KRN019",2018,619,,0.491638795986622,,0.508361204013378,0.695507487520799,,0.304492512479201,,0.583198707592892,0.402261712439418
"Salt Lake","KRN020",2016,237,,0.578260869565217,,0.421739130434783,,,,0.0548523206751055,0.578059071729958,0.367088607594937
"Salt Lake","KRN020",2018,209,,0.567164179104478,,0.432835820895522,0.712918660287081,,0.287081339712919,,0.669856459330144,0.325358851674641
"Salt Lake","KRN021",2016,229,,0.477272727272727,,0.522727272727273,,,,0.109170305676856,0.502183406113537,0.388646288209607
"Salt Lake","KRN021",2018,225,,0.509009009009009,,0.490990990990991,0.677130044843049,,0.322869955156951,,0.631111111111111,0.355555555555556
"Salt Lake","MID001",2016,1204,,0.555456171735242,,0.444543828264759,0.510277033065237,,0.489722966934763,0.0431893687707641,0.530730897009967,0.426079734219269
"Salt Lake","MID001",2018,878,,0.641239570917759,,0.358760429082241,0.602366863905325,,0.371597633136095,,0.670842824601367,0.326879271070615
"Salt Lake","MID002",2016,579,,0.573476702508961,,0.426523297491039,0.515539305301645,,0.484460694698355,0.0690846286701209,0.549222797927461,0.381692573402418
"Salt Lake","MID002",2018,586,,0.645614035087719,,0.354385964912281,0.612959719789842,,0.353765323992995,,0.680887372013652,0.313993174061433
"Salt Lake","MID003",2016,351,,0.520710059171598,,0.479289940828402,0.460410557184751,,0.539589442815249,0.0769230769230769,0.50997150997151,0.413105413105413
"Salt Lake","MID003",2018,771,,0.625994694960212,,0.374005305039788,0.598143236074271,,0.370026525198939,,0.669260700389105,0.321660181582361
"Salt Lake","MID004",2016,24,,0.5,,0.5,0.304347826086957,,0.695652173913043,0.0416666666666667,0.625,0.333333333333333
"Salt Lake","MID005",2016,574,,0.498207885304659,,0.50179211469534,0.418181818181818,,0.581818181818182,0.0418118466898955,0.496515679442509,0.461672473867596
"Salt Lake","MID005",2018,636,,0.488,,0.512,0.466346153846154,,0.509615384615385,,0.561320754716981,0.429245283018868
"Salt Lake","MID006",2016,634,,0.523577235772358,,0.476422764227642,0.446078431372549,,0.553921568627451,0.0425867507886435,0.504731861198738,0.452681388012618
"Salt Lake","MID006",2018,627,,0.52970297029703,,0.47029702970297,0.516447368421053,,0.457236842105263,,0.606060606060606,0.389154704944179
"Salt Lake","MID011",2016,783,,0.495364238410596,,0.504635761589404,0.402666666666667,,0.597333333333333,0.0408684546615581,0.514687100893997,0.444444444444444
"Salt Lake","MID011",2018,797,,0.556847545219638,,0.443152454780362,0.521628498727735,,0.44529262086514,,0.617314930991217,0.375156838143036
"Salt Lake","MID013",2016,366,,0.527065527065527,,0.472934472934473,0.477401129943503,,0.522598870056497,0.0327868852459016,0.557377049180328,0.409836065573771
"Salt Lake","MID013",2018,382,,0.571045576407507,,0.428954423592493,0.553475935828877,,0.417112299465241,,0.62565445026178,0.371727748691099
"Salt Lake","MID017",2016,416,,0.588089330024814,,0.411910669975186,0.54040404040404,,0.45959595959596,0.0576923076923077,0.543269230769231,0.399038461538462
"Salt Lake","MID017",2018,492,,0.656184486373166,,0.343815513626834,0.583157894736842,,0.366315789473684,,0.676829268292683,0.313008130081301
"Salt Lake","MID019",2016,444,,0.550925925925926,,0.449074074074074,0.464953271028037,,0.535046728971963,0.036036036036036,0.567567567567568,0.396396396396396
"Salt Lake","MID019",2018,435,,0.619489559164733,,0.380510440835267,0.563084112149533,,0.401869158878505,,0.641379310344828,0.349425287356322
"Salt Lake","MID022",2016,852,,0.482466747279323,,0.517533252720677,0.4375,,0.5625,0.0598591549295775,0.509389671361502,0.43075117370892
"Salt Lake","MID022",2018,826,,0.537423312883436,,0.462576687116564,0.488861386138614,,0.477722772277228,,0.624697336561743,0.37409200968523
"Salt Lake","MID024",2016,701,,0.554380664652568,,0.445619335347432,0.496240601503759,,0.503759398496241,0.0542082738944365,0.529243937232525,0.416547788873039
"Salt Lake","MID024",2018,709,,0.614835948644793,,0.385164051355207,0.595988538681948,,0.376790830945559,,0.634696755994358,0.356840620592384
"Salt Lake","MID025",2016,249,,0.621848739495798,,0.378151260504202,0.599137931034483,,0.400862068965517,0.0602409638554217,0.566265060240964,0.373493975903614
"Salt Lake","MID025",2018,271,,0.699619771863118,,0.300380228136882,0.666666666666667,,0.276515151515151,,0.74169741697417,0.254612546125461
"Salt Lake","MID026",2016,101,,0.484848484848485,,0.515151515151515,0.515789473684211,,0.484210526315789,0.0297029702970297,0.564356435643564,0.405940594059406
"Salt Lake","MID027",2016,303,,0.545138888888889,,0.454861111111111,0.475352112676056,,0.524647887323944,0.0462046204620462,0.551155115511551,0.402640264026403
"Salt Lake","MID027",2018,312,,0.579804560260586,,0.420195439739414,0.548172757475083,,0.418604651162791,,0.637820512820513,0.358974358974359
"Salt Lake","MID028",2016,419,,0.550617283950617,,0.449382716049383,0.482758620689655,,0.517241379310345,0.0405727923627685,0.587112171837709,0.372315035799523
"Salt Lake","MID028",2018,426,,0.688995215311005,,0.311004784688995,0.654028436018957,,0.315165876777251,,0.713615023474178,0.279342723004695
"Salt Lake","MID030",2016,329,,0.462540716612378,,0.537459283387622,0.383606557377049,,0.616393442622951,0.0486322188449848,0.474164133738602,0.477203647416413
"Salt Lake","MID030",2018,305,,0.616161616161616,,0.383838383838384,0.503378378378378,,0.466216216216216,,0.570491803278689,0.409836065573771
"Salt Lake","MID032",2016,0,,,,,,,,,,
"Salt Lake","MID032",2018,0,,,,,,,,,,
"Salt Lake","MIL001",2016,748,,0.691983122362869,,0.308016877637131,,,,0.0414438502673797,0.677807486631016,0.280748663101604
"Salt Lake","MIL001",2018,749,,0.71927374301676,,0.229050279329609,0.745454545454545,,0.254545454545455,,0.766355140186916,0.230974632843792
"Salt Lake","MIL002",2018,804,,0.670116429495472,,0.275549805950841,0.69559585492228,,0.30440414507772,,0.72636815920398,0.26865671641791
"Salt Lake","MIL003",2018,642,,0.7,,0.217741935483871,0.691437802907916,,0.308562197092084,,0.73208722741433,0.2601246105919
"Salt Lake","MIL004",2016,786,,0.700268817204301,,0.299731182795699,,,,0.044529262086514,0.633587786259542,0.321882951653944
"Salt Lake","MIL004",2018,854,,0.679455445544555,,0.25990099009901,0.699754901960784,,0.300245098039216,,0.706088992974239,0.2903981264637
"Salt Lake","MIL005",2018,395,,0.753246753246753,,0.207792207792208,0.784415584415584,,0.215584415584416,,0.772151898734177,0.225316455696203
"Salt Lake","MIL006",2018,586,,0.683363148479428,,0.288014311270125,0.679785330948122,,0.320214669051878,,0.696245733788396,0.302047781569966
"Salt Lake","MIL007",2016,356,,0.751461988304094,,0.248538011695906,,,,0.0308988764044944,0.693820224719101,0.275280898876405
"Salt Lake","MIL007",2018,162,,0.748387096774194,,0.251612903225806,0.748387096774194,,0.251612903225806,,0.783950617283951,0.209876543209877
"Salt Lake","MIL008",2016,656,,0.70048309178744,,0.29951690821256,,,,0.0289634146341463,0.660060975609756,0.310975609756098
"Salt Lake","MIL008",2018,193,,0.663101604278075,0.112299465240642,0.224598930481283,0.703703703703704,,0.296296296296296,,0.77720207253886,0.217616580310881
"Salt Lake","MIL009",2018,597,,0.633390705679862,0.104991394148021,0.261617900172117,0.699652777777778,,0.300347222222222,,0.753768844221106,0.239530988274707
"Salt Lake","MIL010",2016,794,,0.651535380507343,,0.348464619492657,,,,0.0465994962216625,0.614609571788413,0.338790931989924
"Salt Lake","MIL010",2018,412,,0.54950495049505,0.103960396039604,0.346534653465347,0.621890547263682,,0.378109452736318,,0.660194174757282,0.33252427184466
"Salt Lake","MIL011",2016,583,,0.698924731182796,,0.301075268817204,,,,0.0240137221269297,0.644939965694683,0.331046312178388
"Salt Lake","MIL011",2018,836,,0.670807453416149,0.0795031055900621,0.249689440993789,0.721674876847291,,0.278325123152709,,0.739234449760766,0.259569377990431
"Salt Lake","MIL012",2016,123,,0.491666666666667,0.116666666666667,0.391666666666667,,,,0.0650406504065041,0.520325203252033,0.414634146341463
"Salt Lake","MIL012",2018,663,,0.687888198757764,,0.257763975155279,0.6953125,,0.3046875,,0.711915535444947,0.280542986425339
"Salt Lake","MIL013",2016,576,,0.616363636363636,0.107272727272727,0.276363636363636,,,,0.0677083333333333,0.616319444444444,0.315972222222222
"Salt Lake","MIL013",2018,580,,0.7,,0.242857142857143,0.710992907801418,,0.289007092198582,,0.732758620689655,0.263793103448276
"Salt Lake","MIL014",2016,169,,0.700636942675159,,0.299363057324841,,,,0.0887573964497041,0.650887573964497,0.260355029585799
"Salt Lake","MIL014",2018,446,,0.595890410958904,,0.363013698630137,0.620689655172414,,0.379310344827586,,0.623318385650224,0.37219730941704
"Salt Lake","MIL015",2016,420,,0.531486146095718,0.100755667506297,0.367758186397985,,,,0.0619047619047619,0.561904761904762,0.376190476190476
"Salt Lake","MIL015",2018,770,,0.720647773279352,,0.238866396761134,0.718291054739653,,0.281708945260347,,0.751948051948052,0.236363636363636
"Salt Lake","MIL016",2016,803,,0.641261498028909,0.064388961892247,0.294349540078844,,,,0.0547945205479452,0.643835616438356,0.301369863013699
"Salt Lake","MIL016",2018,842,,0.531486146095718,,0.426952141057934,0.548705302096178,,0.451294697903822,,0.557007125890736,0.441805225653207
"Salt Lake","MIL017",2018,342,,0.644578313253012,,0.301204819277108,0.63716814159292,,0.36283185840708,,0.719298245614035,0.277777777777778
"Salt Lake","MIL018",2016,616,,0.64695652173913,,0.35304347826087,,,,0.0340909090909091,0.63961038961039,0.326298701298701
"Salt Lake","MIL018",2018,1059,,0.623287671232877,,0.328767123287671,0.645607107601185,,0.354392892398815,,0.663833805476865,0.331444759206799
"Salt Lake","MIL019",2016,581,,0.669077757685353,,0.330922242314647,,,,0.0602409638554217,0.61790017211704,0.321858864027539
"Salt Lake","MIL019",2018,687,,0.60960960960961,,0.352852852852853,0.645305514157973,,0.354694485842027,,0.643377001455604,0.352256186317322
"Salt Lake","MIL020",2016,440,,0.658139534883721,,0.341860465116279,,,,0.05,0.588636363636364,0.361363636363636
"Salt Lake","MIL020",2018,576,,0.769094138543517,,0.204262877442274,0.781085814360771,,0.218914185639229,,0.791666666666667,0.206597222222222
"Salt Lake","MIL021",2018,553,,0.599257884972171,,0.352504638218924,0.640144665461121,,0.359855334538879,,0.667876588021779,0.330308529945554
"Salt Lake","MIL022",2016,785,,0.706666666666667,,0.293333333333333,,,,0.043312101910828,0.663694267515924,0.292993630573248
"Salt Lake","MIL022",2018,714,,0.647308781869688,,0.352691218130312,0.671469740634006,,0.328530259365994,,0.65266106442577,0.34453781512605
"Salt Lake","MIL023",2018,652,,0.64873417721519,,0.35126582278481,0.692185007974482,,0.307814992025518,,0.639570552147239,0.357361963190184
"Salt Lake","MIL024",2016,859,,0.534332084893883,,0.465667915106117,,,,0.0279394644935972,0.471478463329453,0.50058207217695
"Salt Lake","MIL024",2018,653,,0.705882352941177,,0.294117647058824,0.704510108864697,,0.295489891135303,,0.718223583460949,0.278713629402757
"Salt Lake","MIL025",2016,338,,0.63125,,0.36875,,,,0.0562130177514793,0.594674556213018,0.349112426035503
"Salt Lake","MIL025",2018,685,,0.689450222882615,,0.310549777117385,0.714071856287425,,0.285928143712575,,0.699270072992701,0.294890510948905
"Salt Lake","MIL026",2016,1020,,0.654676258992806,,0.345323741007194,,,,0.0362745098039216,0.606862745098039,0.356862745098039
"Salt Lake","MIL026",2018,619,,0.707717569786535,,0.292282430213465,0.720198675496689,,0.279801324503311,,0.760904684975767,0.235864297253635
"Salt Lake","MIL027",2018,870,,0.524970963995354,,0.475029036004646,0.56301531213192,,0.43698468786808,,0.563218390804598,0.433333333333333
"Salt Lake","MIL028",2018,662,,0.507645259938838,,0.492354740061162,0.548536209553159,,0.451463790446841,,0.504531722054381,0.493957703927492
"Salt Lake","MIL029",2016,704,,0.549698795180723,,0.450301204819277,,,,0.0454545454545455,0.518465909090909,0.436079545454545
"Salt Lake","MIL029",2018,575,,0.700176366843034,,0.299823633156966,0.751760563380282,,0.248239436619718,,0.739130434782609,0.252173913043478
"Salt Lake","MIL030",2018,512,,0.522772277227723,,0.477227722772277,0.58148893360161,,0.41851106639839,,0.583984375,0.416015625
"Salt Lake","MIL031",2018,666,,0.587878787878788,,0.412121212121212,0.603421461897356,,0.396578538102644,,0.60960960960961,0.388888888888889
"Salt Lake","MIL032",2018,841,,0.678657074340528,,0.321342925659472,0.702308626974484,,0.297691373025516,,0.690844233055886,0.309155766944114
"Salt Lake","MIL033",2018,738,,0.585969738651995,,0.414030261348006,0.594444444444444,,0.405555555555556,,0.605691056910569,0.39159891598916
"Salt Lake","MIL034",2018,684,,0.473607038123167,,0.526392961876833,0.511210762331839,,0.488789237668161,,0.511695906432749,0.485380116959064
"Salt Lake","MIL035",2018,879,,0.656286043829296,,0.343713956170704,0.654566744730679,,0.345433255269321,,0.642775881683732,0.354948805460751
"Salt Lake","MIL036",2018,692,,0.52463768115942,,0.47536231884058,0.56,,0.44,,0.521676300578035,0.475433526011561
"Salt Lake","MIL037",2018,539,,0.578154425612053,,0.421845574387947,0.594646271510516,,0.405353728489484,,0.61595547309833,0.380333951762523
"Salt Lake","MIL038",2018,626,,0.808988764044944,,0.191011235955056,0.826923076923077,,0.173076923076923,,0.806709265175719,0.193290734824281
"Salt Lake","MIL039",2018,699,,0.678674351585014,,0.321325648414986,0.688046647230321,,0.311953352769679,,0.676680972818312,0.321888412017167
"Salt Lake","MIL040",2018,605,,0.708542713567839,,0.291457286432161,0.711409395973154,,0.288590604026846,,0.692561983471074,0.307438016528926
"Salt Lake","MIL041",2018,448,,0.652272727272727,,0.347727272727273,0.639722863741339,,0.360277136258661,,0.631696428571429,0.368303571428571
"Salt Lake","MIL042",2018,531,,0.714007782101167,,0.285992217898833,0.713163064833006,,0.286836935166994,,0.672316384180791,0.327683615819209
"Salt Lake","MIL043",2018,761,,0.734228187919463,,0.265771812080537,0.742587601078167,,0.257412398921833,,0.720105124835742,0.279894875164258
"Salt Lake","MIL045",2018,552,,0.701657458563536,,0.298342541436464,0.700367647058823,,0.299632352941176,,0.681159420289855,0.318840579710145
"Salt Lake","MOL001",2016,597,,1,,,,,,0.0184254606365159,0.757118927973199,0.224455611390285
"Salt Lake","MOL002",2016,695,,1,,,,,,0.0201438848920863,0.63021582733813,0.349640287769784
"Salt Lake","MOL003",2016,606,,1,,,,,,0.0115511551155116,0.638613861386139,0.34983498349835
"Salt Lake","MOL004",2016,441,,1,,,,,,0.0090702947845805,0.582766439909297,0.408163265306122
"Salt Lake","MOL005",2016,530,,1,,,,,,0.00943396226415094,0.633962264150943,0.356603773584906
"Salt Lake","MOL006",2016,792,,1,,,,,,0.023989898989899,0.708333333333333,0.267676767676768
"Salt Lake","MOL008",2016,545,,1,,,,,,0.00917431192660551,0.656880733944954,0.33394495412844
"Salt Lake","MUR001",2016,16,,0.75,,0.25,,,,0,0.5625,0.4375
"Salt Lake","MUR001",2018,12,,0.583333333333333,,0.416666666666667,0.545454545454545,,0.454545454545455,,0.583333333333333,0.416666666666667
"Salt Lake","MUR002",2016,678,,0.610769230769231,0.130769230769231,0.258461538461538,,,,0.0501474926253687,0.622418879056047,0.327433628318584
"Salt Lake","MUR002",2018,695,,0.641176470588235,0.104411764705882,0.254411764705882,0.72082717872969,,0.27917282127031,,0.752517985611511,0.246043165467626
"Salt Lake","MUR003",2016,210,,0.53921568627451,0.107843137254902,0.352941176470588,,,,0.0333333333333333,0.542857142857143,0.423809523809524
"Salt Lake","MUR003",2018,202,,0.495049504950495,0.0940594059405941,0.410891089108911,0.56,,0.44,,0.599009900990099,0.396039603960396
"Salt Lake","MUR004",2016,494,,0.591194968553459,0.0461215932914046,0.362683438155136,0.372384937238494,,0.627615062761506,0.0263157894736842,0.55668016194332,0.417004048582996
"Salt Lake","MUR004",2018,482,,0.555555555555556,0.0341880341880342,0.41025641025641,0.545842217484009,,0.439232409381663,,0.599585062240664,0.392116182572614
"Salt Lake","MUR005",2016,537,,0.586826347305389,0.0998003992015968,0.313373253493014,0.547244094488189,,0.452755905511811,0.0633147113594041,0.571694599627561,0.364990689013035
"Salt Lake","MUR005",2018,536,,0.581213307240705,0.0998043052837573,0.318982387475538,0.620889748549323,,0.340425531914894,,0.690298507462687,0.298507462686567
"Salt Lake","MUR006",2016,1,,1,,0,,,,0,1,0
"Salt Lake","MUR006",2018,1,,0,,0,0,,1,,1,0
"Salt Lake","MUR007",2016,521,,0.461232604373757,,0.538767395626243,,,,0.0268714011516315,0.483685220729367,0.489443378119002
"Salt Lake","MUR007",2018,481,,0.463519313304721,,0.536480686695279,0.522776572668113,,0.477223427331887,,0.563409563409563,0.432432432432432
"Salt Lake","MUR008",2016,876,,0.496323529411765,0.102941176470588,0.400735294117647,,,,0.0536529680365297,0.495433789954338,0.450913242009132
"Salt Lake","MUR008",2018,836,,0.530209617755857,0.0838471023427867,0.385943279901356,0.593283582089552,,0.406716417910448,,0.630382775119617,0.364832535885167
"Salt Lake","MUR009",2016,296,,0.625,,0.375,0.487719298245614,,0.512280701754386,0.0506756756756757,0.547297297297297,0.402027027027027
"Salt Lake","MUR009",2018,295,,0.657342657342657,,0.342657342657343,0.572916666666667,,0.402777777777778,,0.691525423728814,0.301694915254237
"Salt Lake","MUR010",2016,38,,0.583333333333333,,0.416666666666667,,,,0.0789473684210526,0.605263157894737,0.315789473684211
"Salt Lake","MUR010",2018,39,,0.666666666666667,,0.333333333333333,0.555555555555556,,0.444444444444444,,0.743589743589744,0.205128205128205
"Salt Lake","MUR011",2016,553,,0.657943925233645,,0.342056074766355,0.481060606060606,,0.518939393939394,0.0470162748643761,0.596745027124774,0.35623869801085
"Salt Lake","MUR011",2018,575,,0.621478873239437,,0.378521126760563,0.571936056838366,,0.404973357015986,,0.660869565217391,0.335652173913043
"Salt Lake","MUR012",2016,645,,0.568218298555377,,0.431781701444623,0.469453376205788,,0.530546623794212,0.0418604651162791,0.550387596899225,0.407751937984496
"Salt Lake","MUR012",2018,653,,0.639240506329114,,0.360759493670886,0.600633914421553,,0.374009508716323,,0.66156202143951,0.333843797856049
"Salt Lake","MUR013",2016,130,,0.535433070866142,0.0236220472440945,0.440944881889764,0.404761904761905,,0.595238095238095,0.0384615384615385,0.476923076923077,0.484615384615385
"Salt Lake","MUR013",2018,119,,0.634782608695652,0.0869565217391304,0.278260869565217,0.598290598290598,,0.358974358974359,,0.65546218487395,0.336134453781513
"Salt Lake","MUR014",2016,482,,0.634615384615385,,0.365384615384615,,,,0.016597510373444,0.576763485477178,0.406639004149378
